account,amount,merchant,transaction_type,location,month,day,hour,minute,weekend,account_amount_delta,account_hourly_transaction_sum,merchant_amount_delta,merchant_hourly_transaction_sum,suspected_anomaly
ACC15,27636.41,MerchantA,Purchase,London,4,18,8,17,0,-54362.33,1169844.37,-69821.92,1418621.25,0
ACC7,2447.81,MerchantD,Transfer,Tokyo,4,22,16,30,1,-34891.41,826350.18,-28579.3,1584482.3699999999,0
ACC7,85080.78,MerchantB,Withdrawal,New York,1,14,12,7,1,36120.7,1314977.97,36120.7,1780558.13,0
ACC6,81724.06,MerchantF,Transfer,Tokyo,9,5,9,47,0,39637.649999999994,1847427.76,65486.689999999995,4173674.16,0
ACC10,48574.61,MerchantB,Transfer,London,4,4,1,3,0,-34333.64,2642096.2,20513.0,3253595.25,0
ACC10,32673.06,MerchantG,Transfer,Los Angeles,9,2,19,5,1,-10596.240000000002,1834664.52,-7170.490000000002,3563708.07,0
ACC5,78909.9,MerchantF,Purchase,New York,5,15,18,30,0,-10647.100000000006,1193471.52,12839.069999999992,2040541.88,0
ACC5,12701.18,MerchantD,Transfer,San Francisco,1,20,11,56,0,3726.51,770031.46,-78107.23000000001,1226993.0,0
ACC14,27084.38,MerchantE,Transfer,Tokyo,10,2,19,55,0,-53295.86,3041934.9,-29430.88,3366241.85,0
ACC15,32223.75,MerchantA,Withdrawal,San Francisco,3,3,11,29,0,30749.88,2903144.65,-15845.349999999999,3504787.74,0
ACC7,12955.58,MerchantB,Purchase,Los Angeles,9,4,12,41,0,-52465.72,2144405.22,-51103.259999999995,3035518.82,0
ACC14,4166.06,MerchantF,Transfer,London,1,15,10,57,1,-68584.64,1257982.08,-81068.72,1521607.36,0
ACC1,29798.58,MerchantF,Purchase,San Francisco,3,15,13,4,0,9485.690000000002,473179.22,-57401.56999999999,1695958.45,0
ACC15,47434.45,MerchantI,Transfer,Los Angeles,4,2,16,42,1,-13930.89,2765149.48,-43530.91,4978210.35,1
ACC15,86560.54,MerchantB,Withdrawal,Los Angeles,7,2,15,21,1,7827.319999999992,2587699.23,76762.67,3240684.88,0
ACC9,16543.97,MerchantC,Withdrawal,Tokyo,4,23,3,44,1,-502.16999999999825,1181142.55,-12713.36,1330885.48,0
ACC4,44921.61,MerchantJ,Withdrawal,London,3,5,15,25,1,-22892.14,2884267.38,-14005.879999999997,3903270.55,0
ACC6,61247.65,MerchantH,Purchase,New York,2,17,9,53,0,55649.83,1644902.86,-1020.1699999999983,1066748.57,0
ACC13,91004.71,MerchantI,Transfer,New York,11,5,15,26,1,12665.380000000005,2285984.27,72224.21,3720964.27,0
ACC4,91160.98,MerchantA,Transfer,New York,5,21,15,24,1,1891.6100000000006,926312.72,27725.239999999998,1403233.64,0
ACC11,39562.59,MerchantI,Withdrawal,London,9,4,17,25,0,-52312.11,1850910.21,-57436.5,2961132.42,0
ACC1,6970.82,MerchantF,Purchase,New York,1,30,12,40,0,-42120.02,756071.78,-42120.02,1495260.01,0
ACC2,5069.96,MerchantE,Purchase,San Francisco,1,21,10,7,1,-17994.18,1134405.29,-39949.090000000004,1934808.61,0
ACC6,82232.9,MerchantF,Transfer,San Francisco,4,26,3,5,0,56570.09999999999,1060706.4,70812.62999999999,1360568.47,0
ACC15,61642.66,MerchantE,Purchase,Los Angeles,7,3,8,46,0,43965.36,1991159.1400000001,39190.66,3543197.7,0
ACC8,16465.41,MerchantG,Withdrawal,New York,4,28,4,16,0,5359.119999999999,967843.23,-62783.19,1783369.38,0
ACC5,36007.84,MerchantD,Purchase,San Francisco,3,26,16,15,1,31551.329999999994,1433795.65,27052.069999999996,1863127.13,0
ACC15,35478.19,MerchantD,Purchase,San Francisco,8,2,17,52,0,-18146.439999999995,1843690.0,-27912.78,3552170.1,0
ACC7,36640.87,MerchantD,Purchase,Tokyo,3,4,7,44,1,-1253.5499999999956,2063294.79,-51861.469999999994,3843317.24,0
ACC9,74596.58,MerchantF,Withdrawal,London,3,22,22,33,0,29867.61,1452084.48,-7192.179999999993,2194160.26,0
ACC3,59472.2,MerchantD,Withdrawal,New York,2,21,12,13,0,-30174.699999999997,1244958.39,-26474.339999999997,1239025.79,0
ACC11,20290.47,MerchantA,Withdrawal,Tokyo,4,21,0,2,0,-2483.489999999998,1115944.08,18484.15,1400031.17,0
ACC2,85865.13,MerchantI,Transfer,Tokyo,6,1,17,55,0,78801.14,2768270.67,70914.16,3099653.57,0
ACC1,92096.4,MerchantA,Purchase,Los Angeles,11,3,5,43,0,382.75999999999476,1810446.33,32735.179999999993,3988648.27,0
ACC13,3491.25,MerchantJ,Withdrawal,Tokyo,10,5,10,26,0,-43717.82,2450708.76,-77502.44,4505087.78,0
ACC4,34332.9,MerchantC,Purchase,Tokyo,5,27,10,50,1,12774.84,762679.0900000001,-45608.98,2023919.88,0
ACC5,2222.48,MerchantF,Withdrawal,London,3,15,17,24,0,-34670.77,1190594.9,-34670.77,818512.01,0
ACC13,15811.19,MerchantB,Transfer,London,8,5,11,52,1,-57333.91,1928187.26,13242.650000000001,3513247.33,0
ACC12,91749.77,MerchantI,Transfer,Los Angeles,1,30,3,18,0,-1013.6999999999971,709436.11,24971.12000000001,1758703.33,0
ACC7,15369.89,MerchantF,Withdrawal,New York,3,30,18,21,0,-84386.6,1021317.57,-25470.29,878441.88,0
ACC8,10858.45,MerchantA,Transfer,London,2,19,22,37,1,-17411.02,849445.79,-45221.759999999995,2057128.69,0
ACC2,36210.71,MerchantD,Withdrawal,London,2,19,8,31,1,-23254.050000000003,725315.2,12876.599999999999,960760.74,0
ACC13,82296.32,MerchantG,Purchase,Tokyo,3,20,6,20,0,15434.200000000012,636961.56,72448.15000000001,1453967.42,0
ACC14,39786.9,MerchantE,Withdrawal,Los Angeles,2,17,17,52,0,-26873.189999999995,1193480.96,10054.91,1370635.11,0
ACC8,28029.26,MerchantD,Withdrawal,San Francisco,11,1,6,16,0,-22356.290000000005,2939797.05,15977.789999999999,2928796.08,0
ACC11,86873.72,MerchantG,Transfer,Tokyo,4,28,6,4,0,73423.51000000001,1147813.6,73423.51000000001,1209491.55,0
ACC6,11475.77,MerchantG,Withdrawal,Tokyo,11,2,7,13,0,-33546.39,1899911.33,-6703.329999999998,2929403.07,0
ACC6,82437.8,MerchantI,Transfer,New York,5,5,3,48,0,51786.76,2155370.82,29790.58,3035262.29,0
ACC2,34854.14,MerchantI,Withdrawal,San Francisco,1,13,6,4,0,30297.32,1044984.03,-28619.42,1983765.11,0
ACC2,23090.04,MerchantG,Transfer,London,7,4,11,6,0,10808.580000000002,2383989.66,-27044.739999999998,3506219.82,0
ACC7,6282.76,MerchantE,Purchase,London,4,21,8,4,0,-72347.26000000001,794612.82,-71932.87000000001,660121.2,0
ACC9,5923.66,MerchantD,Transfer,Los Angeles,5,17,3,49,0,-58976.520000000004,988898.06,-24411.99,1138201.1700000002,0
ACC7,14706.51,MerchantB,Transfer,San Francisco,8,3,16,0,0,-82094.24,2071938.83,-61909.07,3926337.15,0
ACC8,76271.49,MerchantH,Purchase,Tokyo,4,19,13,4,0,37573.72000000001,1001104.43,9959.350000000006,1930468.79,0
ACC15,3880.49,MerchantB,Withdrawal,London,2,16,19,8,0,-44197.25,921977.19,-89265.23,1489570.4,0
ACC15,22684.77,MerchantD,Purchase,San Francisco,3,20,10,25,0,-63272.34,883876.15,-59672.67999999999,1791593.34,0
ACC9,78105.26,MerchantF,Purchase,New York,5,1,0,27,0,52664.329999999994,2263967.59,34727.63,3493641.3,0
ACC15,76720.73,MerchantH,Transfer,Tokyo,7,1,8,54,1,-16998.300000000003,3576637.17,37517.67,4629192.07,1
ACC8,55823.83,MerchantE,Transfer,London,2,17,3,9,0,-35114.56,1090935.86,2012.310000000005,1675248.15,0
ACC12,53259.86,MerchantD,Transfer,Los Angeles,11,4,16,22,1,10841.720000000001,1990384.42,22534.95,4011500.15,0
ACC9,7054.02,MerchantG,Purchase,London,1,5,20,59,0,-59578.48999999999,2462386.7399999998,2067.46,4150038.41,0
ACC7,59408.79,MerchantF,Transfer,Tokyo,9,1,1,37,0,-22094.200000000004,2953150.2800000003,-26534.139999999992,3369467.36,0
ACC11,60757.1,MerchantF,Purchase,Tokyo,3,2,0,39,0,-14195.950000000004,2355607.87,34953.43,4086415.69,0
ACC13,51614.04,MerchantD,Purchase,London,4,23,6,47,1,4982.610000000001,1039020.12,33815.79,1504304.45,0
ACC14,57431.44,MerchantG,Purchase,Tokyo,1,27,13,48,0,47576.96000000001,827250.85,-7184.899999999994,1170075.56,0
ACC1,65609.5,MerchantI,Purchase,Los Angeles,10,5,8,21,0,-14998.029999999999,2184986.4899999998,33991.31,3551985.34,0
ACC3,44039.33,MerchantG,Transfer,Tokyo,6,5,10,25,0,10134.130000000005,2496846.27,-48912.95999999999,4142690.3,0
ACC1,79087.84,MerchantG,Purchase,Los Angeles,4,26,17,47,0,-20095.350000000006,1102608.27,78387.33,1527482.63,0
ACC13,85933.9,MerchantD,Purchase,San Francisco,2,1,11,59,0,37378.98999999999,2364953.95,71179.98,2834069.57,0
ACC8,40355.96,MerchantF,Withdrawal,San Francisco,1,26,9,50,0,-22974.200000000004,910702.75,807.739999999998,1942904.13,0
ACC6,12460.16,MerchantA,Withdrawal,San Francisco,1,21,17,3,1,-75052.78,960283.57,-14080.560000000001,1064171.72,0
ACC6,31968.85,MerchantH,Transfer,Tokyo,2,4,4,4,1,-36249.04,2529286.03,-61417.26,4296609.31,0
ACC5,323.35,MerchantD,Withdrawal,San Francisco,9,2,23,51,1,-10665.59,2696164.48,-98515.82999999999,4135892.89,0
ACC7,37537.18,MerchantC,Withdrawal,New York,5,1,15,31,0,33801.83,2638607.76,-14239.309999999998,3126852.45,0
ACC13,70780.52,MerchantF,Purchase,New York,2,5,11,12,1,40664.07000000001,1928187.26,49345.69,3334187.21,0
ACC4,27231.92,MerchantH,Purchase,Los Angeles,1,16,21,12,0,-58348.869999999995,1304596.0899999999,-38005.93,1303965.95,0
ACC13,21611.56,MerchantH,Withdrawal,San Francisco,1,5,12,14,0,-12292.399999999998,3207624.34,-43998.369999999995,3357606.7600000002,0
ACC7,75576.23,MerchantA,Purchase,San Francisco,4,25,21,1,0,-15638.740000000005,673996.99,19093.17,1941957.16,0
ACC10,44875.53,MerchantI,Withdrawal,Los Angeles,1,21,7,39,1,30949.96,1128169.56,-42001.899999999994,830019.4299999999,0
ACC7,18170.02,MerchantG,Purchase,Los Angeles,5,18,4,14,0,-51329.45,903550.5,-8140.419999999998,1479441.64,0
ACC14,83422.58,MerchantH,Purchase,London,5,4,2,11,0,53942.380000000005,2469568.09,31.669999999998254,4090633.09,0
ACC11,63038.07,MerchantB,Purchase,New York,2,2,20,18,0,20594.22,2367357.04,19013.269999999997,4203959.78,0
ACC2,92421.51,MerchantE,Transfer,Los Angeles,1,27,16,43,0,8362.509999999995,1207607.96,8362.509999999995,1853035.67,0
ACC10,43397.5,MerchantG,Transfer,Tokyo,10,1,2,16,1,-54313.42999999999,1958448.54,-4872.230000000003,3313644.5100000002,0
ACC5,35514.99,MerchantE,Purchase,New York,4,20,10,2,0,-7451.870000000003,943760.86,17273.239999999998,1365754.31,0
ACC6,80796.92,MerchantG,Transfer,New York,1,5,1,24,0,49509.85,1954092.55,24419.64,3994849.57,0
ACC5,16605.11,MerchantE,Transfer,New York,1,30,20,51,0,9617.26,1273726.48,-58723.130000000005,1434763.7,0
ACC7,64147.66,MerchantD,Purchase,Los Angeles,2,4,17,54,1,27715.890000000007,2143020.72,14982.830000000002,3939557.33,0
ACC7,23748.74,MerchantF,Withdrawal,Tokyo,3,23,8,4,0,-15854.319999999996,1132944.19,-20123.05,1953828.65,0
ACC2,77458.93,MerchantJ,Withdrawal,Los Angeles,12,3,5,36,1,28244.089999999997,2849269.07,7727.279999999999,2398897.61,0
ACC15,48448.23,MerchantI,Withdrawal,San Francisco,1,14,21,49,1,8086.9100000000035,1110181.67,-10332.559999999998,1434116.97,0
ACC4,19562.93,MerchantD,Transfer,Los Angeles,3,30,2,56,0,-55625.719999999994,615469.4,-1017.7599999999984,1452859.78,0
ACC10,95922.95,MerchantH,Transfer,Los Angeles,1,13,21,21,0,66878.44,800458.97,90111.05,2104784.13,0
ACC2,18238.67,MerchantD,Transfer,San Francisco,2,3,12,20,0,-61184.979999999996,2179917.34,-81418.6,4222091.02,0
ACC2,14211.16,MerchantC,Withdrawal,San Francisco,4,19,7,33,0,-61603.92999999999,1183157.91,-6183.950000000001,1168566.57,0
ACC3,19362.72,MerchantA,Purchase,New York,2,21,5,14,0,-35177.88,1215948.69,-61131.2,1611452.16,0
ACC15,97988.74,MerchantB,Withdrawal,Los Angeles,5,24,14,48,0,36595.990000000005,942581.4,90435.55,1697935.3699999999,0
ACC1,79254.48,MerchantH,Transfer,London,5,2,14,44,0,77248.23,2585441.07,19924.149999999994,3719479.86,0
ACC7,54225.05,MerchantE,Transfer,London,1,4,10,9,0,22463.980000000003,2186188.61,-12252.449999999997,3975166.47,0
ACC5,32281.05,MerchantB,Transfer,Los Angeles,4,3,18,39,0,-37441.37999999999,2458786.75,-4.350000000002183,3414094.01,0
ACC2,17623.17,MerchantE,Transfer,London,2,26,16,32,1,11133.399999999998,1303686.16,11133.399999999998,1331548.56,0
ACC10,20480.22,MerchantF,Withdrawal,New York,1,23,13,4,0,-69763.63,1035367.73,-75875.14,1057343.78,0
ACC10,59650.74,MerchantD,Purchase,London,2,1,2,48,0,-13822.769999999997,1958448.54,-13822.769999999997,3406455.56,0
ACC7,17629.69,MerchantF,Purchase,New York,3,13,9,45,0,-58204.41,1251796.26,-77178.56,1582507.19,0
ACC1,90072.26,MerchantF,Withdrawal,San Francisco,12,3,22,26,1,65599.06,2943886.6,32464.149999999994,4270258.75,0
ACC5,28035.84,MerchantF,Purchase,Tokyo,3,2,20,54,0,-30819.289999999997,2532019.86,22516.29,3605598.82,0
ACC9,47675.83,MerchantJ,Purchase,London,4,25,14,21,0,-21329.119999999995,594582.4400000001,23435.49,1479499.47,0
ACC15,81658.37,MerchantF,Purchase,London,1,27,22,28,0,29692.609999999993,1158156.03,17848.299999999996,1293261.44,0
ACC14,38938.02,MerchantD,Transfer,London,4,22,4,58,1,-6549.780000000006,647687.86,-51217.700000000004,1763927.36,0
ACC15,56815.39,MerchantH,Transfer,Tokyo,1,19,18,55,0,-34206.3,1154241.47,-19173.42,1450858.27,0
ACC5,55628.25,MerchantA,Transfer,New York,12,2,6,42,1,125.69000000000233,2813172.17,20251.57,3436903.84,0
ACC2,41498.46,MerchantG,Purchase,New York,8,5,20,2,1,-16641.04,2791562.29,21245.84,4150038.41,0
ACC11,56239.89,MerchantB,Purchase,Los Angeles,7,3,4,55,0,49115.83,1715005.04,20390.949999999997,3491022.14,0
ACC9,89809.72,MerchantC,Transfer,Tokyo,6,1,9,16,0,36961.89,2132938.62,76764.61,3323803.47,0
ACC5,83396.78,MerchantI,Purchase,Tokyo,7,4,20,42,0,53770.369999999995,2349540.18,53770.369999999995,2946330.44,0
ACC3,51007.2,MerchantE,Purchase,New York,9,3,7,59,1,10005.049999999996,2476816.1,-214.5699999999997,4382264.7,0
ACC1,55466.78,MerchantB,Transfer,San Francisco,2,4,14,23,1,55274.39,2615724.2,-22803.86,2644679.03,0
ACC14,72306.88,MerchantC,Purchase,Los Angeles,2,13,1,58,0,33031.39000000001,1153872.49,71707.31,1223798.94,0
ACC7,43073.78,MerchantC,Purchase,San Francisco,2,24,7,6,0,9070.900000000001,809014.78,21402.25,1851567.29,0
ACC13,74520.83,MerchantC,Transfer,San Francisco,4,13,0,43,0,-20191.649999999994,1602308.35,40781.23,1241135.73,0
ACC11,70398.24,MerchantF,Withdrawal,Los Angeles,4,24,13,59,0,68030.18000000001,943712.25,62204.43000000001,1514542.22,0
ACC14,88215.41,MerchantI,Purchase,San Francisco,4,1,9,6,1,86597.86,2537016.83,81557.39,3614208.93,0
ACC5,54889.06,MerchantF,Transfer,Los Angeles,2,20,20,49,0,12745.049999999996,1138855.43,-7869.6600000000035,1391621.51,0
ACC8,20970.63,MerchantA,Withdrawal,London,1,18,6,30,0,965.3700000000026,707117.0,-49316.73999999999,1116346.58,0
ACC15,37002.5,MerchantE,Withdrawal,Tokyo,2,14,3,35,0,-17227.21,802948.77,-31406.979999999996,1850806.49,0
ACC9,58741.73,MerchantJ,Purchase,Los Angeles,3,23,6,50,0,-34532.13999999999,1441807.83,5067.370000000003,1919566.85,0
ACC10,44089.74,MerchantJ,Purchase,Los Angeles,5,26,9,32,0,-14988.349999999999,1075542.93,-28191.519999999997,1541511.91,0
ACC7,54956.61,MerchantI,Transfer,Tokyo,11,5,18,52,1,1982.2200000000012,1717104.83,34139.72,3601261.18,0
ACC12,44445.83,MerchantB,Purchase,Los Angeles,3,23,19,12,0,2343.260000000002,716678.87,-19240.129999999997,1311538.3,0
ACC10,14382.18,MerchantA,Transfer,Tokyo,3,25,22,21,1,14342.5,1045191.75,-67578.13,1520318.41,0
ACC5,81312.9,MerchantJ,Withdrawal,Tokyo,5,1,8,44,0,46066.09,1948204.69,27999.959999999992,3186202.89,0
ACC10,56126.57,MerchantI,Withdrawal,London,2,3,5,50,0,-10827.07,2798977.86,51890.13,4196449.99,0
ACC7,39603.06,MerchantC,Withdrawal,New York,3,23,7,54,0,4729.629999999997,941048.12,-47071.490000000005,1803945.8699999999,0
ACC10,96264.14,MerchantF,Transfer,London,5,16,9,18,0,32070.690000000002,1449798.07,50733.88,2028342.07,0
ACC9,47171.86,MerchantA,Transfer,Los Angeles,3,17,7,0,0,7323.8499999999985,1309047.52,-9272.620000000003,1739050.75,0
ACC13,78567.63,MerchantD,Purchase,New York,1,5,15,12,0,15660.230000000003,2285984.27,68022.81,4326930.76,0
ACC4,59541.99,MerchantG,Purchase,London,3,22,2,22,0,11994.779999999999,1400094.48,38906.24,1541795.07,0
ACC14,26974.38,MerchantC,Purchase,Tokyo,12,5,14,27,0,-46705.11,2684711.07,23587.370000000003,3125241.96,0
ACC3,44500.56,MerchantD,Transfer,San Francisco,1,16,14,30,0,-55442.36,978944.53,-16391.450000000004,2107894.81,0
ACC14,47035.86,MerchantC,Withdrawal,London,3,22,14,7,0,-20150.47,1112164.8599999999,-1788.989999999998,1541602.44,0
ACC8,87504.51,MerchantC,Purchase,New York,2,16,2,44,0,-7470.190000000002,982842.55,84419.54,1612048.53,0
ACC2,99086.41,MerchantG,Purchase,London,8,3,3,47,0,63059.560000000005,3064294.4,43780.41,3794568.9,0
ACC9,61250.0,MerchantF,Transfer,San Francisco,11,5,10,53,1,-20691.58,2879893.18,29887.11,3959271.36,0
ACC7,38904.96,MerchantH,Withdrawal,San Francisco,1,5,23,20,0,-13820.5,2049677.09,32336.989999999998,3053237.19,0
ACC6,97613.89,MerchantJ,Purchase,London,6,3,0,10,1,92124.61,2751317.87,9942.009999999995,4247176.97,0
ACC9,30059.61,MerchantA,Transfer,Tokyo,5,23,13,44,0,13129.690000000002,1314622.99,-31850.949999999997,1531316.86,0
ACC14,90103.19,MerchantB,Transfer,Tokyo,4,20,5,10,0,4372.559999999998,1127619.99,62290.66,1732673.79,0
ACC2,64455.17,MerchantC,Transfer,Los Angeles,2,5,21,43,1,64344.36,3040194.6,61920.939999999995,3669066.67,0
ACC11,70824.23,MerchantG,Withdrawal,Tokyo,2,18,12,19,1,66502.29999999999,453642.56,36653.84,1676362.53,0
ACC13,9538.99,MerchantH,Transfer,Tokyo,9,2,6,27,1,-28276.490000000005,2192925.79,-80889.70999999999,3380967.95,0
ACC15,35780.91,MerchantE,Transfer,Los Angeles,1,17,1,54,0,-11518.009999999995,789641.86,-25211.719999999994,1047518.8,0
ACC14,46473.75,MerchantA,Transfer,Tokyo,3,31,2,56,0,5156.830000000002,467683.02,-20396.229999999996,533646.44,0
ACC4,96468.67,MerchantA,Transfer,Los Angeles,11,4,12,8,1,41402.54,2125342.48,41402.54,3501815.97,0
ACC7,43378.47,MerchantI,Transfer,San Francisco,4,26,4,0,0,-6533.6500000000015,700837.39,-6533.6500000000015,1230131.11,0
ACC8,69558.81,MerchantH,Withdrawal,New York,1,2,3,36,0,21566.579999999994,2284016.33,-16838.39,3507482.38,0
ACC2,78644.43,MerchantE,Purchase,Tokyo,10,2,13,9,0,62725.27999999999,2375306.57,26019.709999999992,3667749.68,0
ACC12,37975.4,MerchantA,Transfer,Los Angeles,8,5,15,38,1,-29081.950000000004,2711496.18,-46573.549999999996,3361714.78,0
ACC8,85939.06,MerchantE,Purchase,London,1,5,3,42,0,41974.93,2590403.83,78803.61,3419317.48,0
ACC15,34316.71,MerchantG,Purchase,London,4,21,23,48,0,31587.57,770241.17,-55638.15,1200483.93,0
ACC3,8709.08,MerchantJ,Transfer,New York,5,27,19,25,1,-83587.66,1135422.82,-81791.53,1240532.83,0
ACC11,83288.66,MerchantJ,Transfer,San Francisco,2,20,10,39,0,70154.31,1180089.08,-9916.619999999995,1404244.89,0
ACC11,5607.47,MerchantB,Withdrawal,Tokyo,3,1,12,30,0,-53990.729999999996,2148706.42,-38815.35,3736157.57,0
ACC4,91830.01,MerchantC,Purchase,New York,4,20,18,13,0,50624.2,1125504.86,30026.739999999998,1605762.82,0
ACC12,25301.7,MerchantG,Transfer,New York,4,29,7,45,1,-72167.42,519632.68,-41828.47,980786.7000000001,0
ACC11,35093.64,MerchantF,Transfer,New York,1,27,12,35,0,-23752.989999999998,886188.9,-40858.100000000006,1929207.93,0
ACC6,67641.25,MerchantG,Transfer,New York,6,3,15,7,1,-17185.699999999997,3047112.8,-1700.6000000000058,4038969.18,0
ACC14,3956.06,MerchantB,Withdrawal,Tokyo,5,17,5,28,0,-85747.87,1082839.02,-90545.26000000001,1218169.09,0
ACC14,53748.66,MerchantD,Transfer,Los Angeles,5,23,18,37,0,20570.490000000005,993015.75,50339.630000000005,823051.39,0
ACC12,33005.55,MerchantE,Withdrawal,San Francisco,5,5,15,46,0,16928.240000000005,2711496.18,-23945.559999999998,3349353.0100000002,0
ACC10,41432.35,MerchantC,Purchase,London,11,4,20,47,1,-33947.700000000004,2850474.85,8185.949999999997,4252888.35,0
ACC6,12727.34,MerchantH,Withdrawal,London,1,23,0,37,0,-21573.960000000003,898872.59,2695.9400000000005,1860284.97,0
ACC12,59054.24,MerchantJ,Transfer,San Francisco,4,16,11,36,1,-6746.450000000004,1136788.54,-35566.909999999996,1671999.65,0
ACC2,90203.09,MerchantJ,Transfer,London,7,1,16,32,1,76010.83,2100770.48,72253.98,4326655.65,0
ACC3,81330.29,MerchantJ,Withdrawal,Tokyo,2,28,13,14,0,43593.55999999999,658363.8200000001,20816.939999999995,1581667.01,0
ACC2,48227.64,MerchantE,Transfer,San Francisco,1,21,0,45,1,22118.01,1036472.42,45867.659999999996,1108288.35,0
ACC5,45027.16,MerchantC,Transfer,London,3,16,18,22,0,-48043.31,1416193.1300000001,-48043.31,1424711.79,0
ACC8,70704.78,MerchantG,Purchase,London,3,15,23,8,0,51845.759999999995,1479393.55,14078.089999999997,1353911.57,0
ACC3,87805.25,MerchantC,Withdrawal,London,5,17,20,31,0,-8386.309999999998,1029084.0599999999,62854.55,1341278.0,0
ACC4,96058.53,MerchantG,Withdrawal,New York,1,27,13,9,0,6079.75,1343853.6,90215.95,1170075.56,0
ACC7,71815.82,MerchantE,Purchase,London,3,15,7,53,0,39495.86000000001,1026429.52,3815.9900000000052,1115506.67,0
ACC13,23299.83,MerchantG,Purchase,Tokyo,2,26,12,0,1,21359.15,794177.95,21996.890000000003,1658635.04,0
ACC2,28216.6,MerchantE,Purchase,Los Angeles,9,1,21,42,0,-38521.74,2853308.75,8684.559999999998,2819936.16,0
ACC15,46275.43,MerchantH,Withdrawal,Tokyo,1,31,7,24,0,-7903.440000000002,589668.14,-24659.35,676976.76,0
ACC11,11160.99,MerchantH,Purchase,San Francisco,4,13,19,0,0,-23513.420000000006,618854.8,-39005.880000000005,1433297.14,0
ACC12,1799.43,MerchantF,Withdrawal,San Francisco,7,2,22,9,1,-17181.46,1605359.74,-32623.86,3693347.35,0
ACC5,40828.14,MerchantD,Purchase,London,4,30,20,14,1,-55253.630000000005,1273726.48,-55253.630000000005,1032419.17,0
ACC8,36541.09,MerchantD,Transfer,Tokyo,1,31,19,27,0,-3650.030000000006,908384.78,-31350.460000000006,1071433.41,0
ACC4,33548.1,MerchantD,Transfer,San Francisco,4,2,16,22,1,28342.73,2602713.14,-63229.63,3752834.64,0
ACC1,79855.91,MerchantA,Withdrawal,Tokyo,3,4,21,47,1,-8217.039999999994,1829417.03,64539.72,4005885.69,0
ACC9,5027.87,MerchantD,Purchase,New York,8,2,20,16,0,-56657.27,1995747.44,-3740.1500000000005,3272564.27,0
ACC15,68116.31,MerchantD,Purchase,Tokyo,8,4,4,25,0,54973.45,2771960.63,4575.309999999998,3978187.83,0
ACC15,121.89,MerchantF,Purchase,Tokyo,3,30,1,50,0,-52892.31,863744.97,-64563.67,1040065.5499999999,0
ACC3,93860.42,MerchantI,Withdrawal,Tokyo,11,3,4,48,0,22730.17,3431111.66,83380.03,3820060.28,0
ACC3,27898.27,MerchantD,Transfer,Tokyo,2,20,5,54,0,-46850.45999999999,1055467.0,-44271.3,2148979.43,0
ACC4,18206.53,MerchantJ,Withdrawal,New York,3,31,14,48,0,-11845.45,654256.66,-65784.07,879593.1,0
ACC13,45550.94,MerchantF,Withdrawal,London,4,15,9,9,1,36049.14,991099.7000000001,-42678.020000000004,1767667.47,0
ACC1,90814.17,MerchantC,Purchase,London,4,17,3,53,0,39895.14,870340.53,42557.09,1586151.33,0
ACC11,38834.96,MerchantB,Withdrawal,New York,3,15,18,34,0,-41406.38,1037363.2,28951.25,1489738.66,0
ACC14,41647.1,MerchantC,Purchase,Los Angeles,4,24,6,40,0,29512.699999999997,903002.81,1687.199999999997,1210061.16,0
ACC8,18550.92,MerchantD,Transfer,San Francisco,5,14,1,59,1,-47560.28,1006874.78,-80009.29000000001,1076247.68,0
ACC10,85834.76,MerchantD,Transfer,New York,4,25,4,4,0,17948.51999999999,1082935.31,69314.51,2065410.56,0
